3/30/2024 11:05:01 AM,3/30/2024 7:05:01 AM,AMIL,895.384,450.000
3/30/2024 11:05:01 AM,3/30/2024 7:05:01 AM,CIN,-601.620,-760.000
3/30/2024 11:05:01 AM,3/30/2024 7:05:01 AM,CPLE,695.627,-207.000
3/30/2024 11:05:01 AM,3/30/2024 7:05:01 AM,CPLW,8.900,0.000
3/30/2024 11:05:01 AM,3/30/2024 7:05:01 AM,CWLP,27.000,0.000
3/30/2024 11:05:01 AM,3/30/2024 7:05:01 AM,DUKE,773.099,685.000
3/30/2024 11:05:01 AM,3/30/2024 7:05:01 AM,HTP,-308.600,-300.000
3/30/2024 11:05:01 AM,3/30/2024 7:05:01 AM,IPL,8.076,0.000
3/30/2024 11:05:01 AM,3/30/2024 7:05:01 AM,LGEE,515.165,-102.000
3/30/2024 11:05:01 AM,3/30/2024 7:05:01 AM,LINDEN,-313.417,-315.000
3/30/2024 11:05:01 AM,3/30/2024 7:05:01 AM,MEC,-34.003,-400.000
3/30/2024 11:05:01 AM,3/30/2024 7:05:01 AM,MECS,-2828.199,-175.000
3/30/2024 11:05:01 AM,3/30/2024 7:05:01 AM,NIPS,-1574.193,0.000
3/30/2024 11:05:01 AM,3/30/2024 7:05:01 AM,NYIS,-34.125,-135.641
3/30/2024 11:05:01 AM,3/30/2024 7:05:01 AM,PJM MISO,-4148.096,-1876.979
3/30/2024 11:05:01 AM,3/30/2024 7:05:01 AM,PJM RTO,-2307.426,-2443.479
3/30/2024 11:05:01 AM,3/30/2024 7:05:01 AM,SAYR,-560.000,-560.000
3/30/2024 11:05:01 AM,3/30/2024 7:05:01 AM,TVA,1064.020,368.000
3/30/2024 11:05:01 AM,3/30/2024 7:05:01 AM,WEC,60.234,-250.000
3/30/2024 11:00:01 AM,3/30/2024 7:00:01 AM,ALTE,-539.548,-742.000
3/30/2024 11:00:01 AM,3/30/2024 7:00:01 AM,ALTW,400.756,0.000
3/30/2024 11:00:01 AM,3/30/2024 7:00:01 AM,AMIL,861.335,450.000
3/30/2024 11:00:01 AM,3/30/2024 7:00:01 AM,CIN,-607.794,-760.000
